PCardID,PName,Sex,Age
620321196008313572,伍卓华              ,1,60
620321196612142909,张艳艳              ,0,54
620321196704273535,谭立夫              ,1,53
620321196903170758,李荣生              ,1,51
620321199908294251,徐斌杰              ,1,21
620321201004071290,胡维丰              ,1,10
620402193606273569,潘佩珍              ,0,84
620402194809251129,凌燕                ,0,72
620402195603304576,陈庆武              ,1,64
620402197004263660,王立青              ,0,50
620402199510041330,吴炳生              ,1,25
620402200812013533,王淋                ,1,12
62040319501102098X,陈媛珍              ,0,70
620403195912292958,徐殿生              ,1,61
620403196105044610,方有祥              ,1,59
620403196507093511,余生德              ,1,55
620403196711100213,傅强                ,1,53
620403197804274022,杨柳芳              ,0,42
620403198306203605,杨滢                ,0,37
620403199904063854,张启云              ,1,21
620421194811044056,蔡坤                ,1,72
620421195905312271,姚存希              ,1,61
620421198010171088,孙春玲              ,0,40
620421198901024954,张荣辉              ,1,31
62042120171110267X,松鸣鹤              ,1,3
62042219620619430X,刘飞珍              ,0,58
620422196212202599,纪江涛              ,1,58
620422198408200092,高国峰              ,1,36
620422199306201312,叶新军              ,1,27
62042319310123497X,何学祥              ,1,89
620423193709192499,王崇荣              ,1,83
62042319430302078X,蒋玉兰              ,0,77
620423195611031581,罗琼芳              ,0,64
620423197707282659,吴涛                ,1,43
620423200203034808,王玲玲              ,0,18
620423201203240905,宋香                ,0,8
620502196310141072,陈明明              ,1,57
620502197711030722,任燕                ,0,43
620502197911291935,蒋敏颜              ,1,41
620502198407172587,周益芳              ,0,36
620502199303304332,朗月江              ,1,27
620502199604283942,彭永红              ,0,24
62050220000707032X,彭芳                ,0,20
620502200506300679,王俊尉              ,1,15
620503195908234611,赵洪涛              ,1,61
620503200302021711,吴珂                ,1,17
620503200603063616,林志鹏              ,1,14
620503201010240263,任秀丽              ,0,10
620503201403252724,张玉霞              ,0,6
620521194308092435,蔡振业              ,1,77
620521194402162313,潭毅荣              ,1,76
620521195609234809,覃华妮              ,0,64
620521197601243478,马俊辉              ,1,44
620521200001181749,喻菡                ,0,20
620521200205124316,郑义彬              ,1,18
620521200404081793,蒋易成              ,1,16
620521200410040074,戴哲峰              ,1,16
620521201205111181,范婧                ,0,8
620522194109062635,李洋                ,1,79
620522194411043478,余翠华              ,1,76
620522195611231638,王成                ,1,64
620522196001141808,朱文霞              ,0,60
620522196411261036,王素清              ,1,56
620522197008300482,任兰岚              ,0,50
620522197512251472,梁卫华              ,1,45
620522197903104138,刘文才              ,1,41
620522198910062620,晋大妹              ,0,31
620522199406041964,徐玉婷              ,0,26
620522199807253730,朱燕峰              ,1,22
620522200003124488,韩娟                ,0,20
620522200302183015,鹿守密              ,1,17
620522200408304460,陶玉平              ,0,16
620523193211144575,牟杏元              ,1,88
620523195403021114,李江民              ,1,66
620523196412253579,归鹏飞              ,1,56
620523197009090049,蔡春英              ,0,50
620523197108214190,李利侠              ,1,49
620523198511121570,王赤                ,1,35
620523198810073249,裘志君              ,0,32
62052320100121371X,刘登奇              ,1,10
62052320130308137X,王迎环              ,1,7
620524193005094841,程英婷              ,0,90
62052419410117423X,杨闰                ,1,79
620524194401084252,林群波              ,1,76
620524194912024817,夏安伟              ,1,71
62052419510907318X,严佩英              ,0,69
620524195404292852,杭立峰              ,1,66
620524196401112881,王娟丽              ,0,56
620524198702192773,毛永清              ,1,33
620524198803062089,姜霞                ,0,32
620524199502044236,陈鑫                ,1,25
620524199803043173,朱叶斌              ,1,22
620524201309090775,魏然                ,1,7
620525193403273294,华关林              ,1,86
620525194101234964,周桂凤              ,0,79
620525194404044439,杨砚辉              ,1,76
620525195612252990,朱佰峰              ,1,64
620525200209052650,胡文科              ,1,18
620525200811070640,郭燕贞              ,0,12
620525201005062229,蔡守凤              ,0,10
620525201509241650,何晓阳              ,1,5
62060219451125415X,尉伟                ,1,75
620602195308044637,杨苏南              ,1,67
620602195505190115,凌正宇              ,1,65
620602196309010724,包妍                ,0,57
620602196502053750,王浩迪              ,1,55
620602199006010296,陈擎                ,1,30
620602200502064651,练正泽              ,1,15
620621196507064490,吴艺                ,1,55
620621198606074087,卓连兰              ,0,34
620621199205224843,宋蕊                ,0,28
620621200404301704,孙德莉              ,0,16
620621200801194914,高国胜              ,1,12
620621200807230912,李加明              ,1,12
620621201107012847,王芬芬              ,0,9
620622195506063842,吴红兰              ,0,65
62062219570511020X,王翠翠              ,0,63
620622197708290495,兰丽云              ,1,43
620622198501153770,温笑春              ,1,35
620622198710103358,夏煜                ,1,33
620622199508133750,翁海雁              ,1,25
620622199606244374,杨明华              ,1,24
620622200011054155,吴善国              ,1,20
620623193006210241,徐凤                ,0,90
620623193101191253,季繁荣              ,1,89
620623193810262296,陈玉宝              ,1,82
620623195404064090,徐惠宏              ,1,66
620623195410194481,易丁香              ,0,66
620623195605284073,杭天其              ,1,64
62062319640401088X,彭菊芬              ,0,56
620623197212030178,陈俊宇              ,1,48
620623197401172351,汤素雁              ,1,46
620623197602183452,王开成              ,1,44
620623198203183329,王艺璇              ,0,38
620623198305032759,邓伟光              ,1,37
620623198907050559,张滔                ,1,31
620623199403282465,孙军苗              ,0,26
62062320000714316X,陆慧萍              ,0,20
620702194408274385,王培芳              ,0,76
620702194903020083,姚芳                ,0,71
620702198303091046,刘丽                ,0,37
620702198806011431,张启明              ,1,32
620702201012083390,沈伟远              ,1,10
620702201305084485,张素琴              ,0,7
620721193211074923,陈永青              ,0,88
620721193507123130,纪嘉                ,1,85
620721195001010971,赵士建              ,1,70
620721196507174193,徐雷                ,1,55
620721197401252952,郭延江              ,1,46
620721197801140052,鲁建校              ,1,42
620721197901224755,彭云强              ,1,41
620721198304102316,龚益                ,1,37
620721198805290327,王春梅              ,0,32
620721199201172447,王生红              ,0,28
620721200006181933,贾天华              ,1,20
62072120050108134X,刘璐                ,0,15
620721201001240476,张胜                ,1,10
620722194707100284,胡玉冰              ,0,73
620722200505153837,邵旭                ,1,15
620722200905081780,曾文英              ,0,11
620722200912152911,张忠文              ,1,11
620722201501304874,刘静宜              ,1,5
620723193102091997,吴卫国              ,1,89
620723193102284748,汪冰                ,0,89
620723194103010516,张行镇              ,1,79
620723194812222829,陈惠芬              ,0,72
620723196704081167,董芳                ,0,53
620723197308161602,张文丽              ,0,47
620723197506163262,陈佃晓              ,0,45
620723199505164342,王素燕              ,0,25
620723200712253589,甄青妮              ,0,13
62072419340601329X,戎林                ,1,86
620724196608110358,宗晨                ,1,54
620724200510043133,柳斌                ,1,15
620725193611091023,秦润君              ,0,84
620725196707020688,陈添娣              ,0,53
620725199806143054,杨建召              ,1,22
620725200201131742,雷翠翠              ,0,18
620802193811151183,万春燕              ,0,82
620802194806243440,颉江苇              ,0,72
620802195107241635,段雪辉              ,1,69
620802195412130974,叶波儿              ,1,66
620802195603171437,薛运华              ,1,64
620802195811010785,傅建平              ,0,62
620802196002074943,曹肖滢              ,0,60
620802196002291083,王占吉              ,0,60
620802196304173613,郑林文              ,1,57
620802196803074193,涂坤                ,1,52
620802197608281319,蔡剑锋              ,1,44
62080220051209381X,陆央群              ,1,15
620802200601271059,程紫悦              ,1,14
620802200603281082,张林燕              ,0,14
